id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,inventory,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
11115,taza doble pared acero inox. sublimación taos a2613 blanco,taza de doble pared de acero inoxidable para sublimación  con asa de gancho para colgar. cap. 220 ml. presentación: caja en color blanco. temperatura y tiempo sugeridos para sublimar:  195 grados / 45 seg.,in stock,new,96.77 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2613_lrg.jpg,A2613 A2613.01,https://www.doblevela.com/images/large/A2613_lrg.jpg,,"blanco,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,1170,TAOS,TAZAS Y TERMOS,96.77 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11.5 x 7 Dia x 8.4 cm,Unidad x Empaque: 48,Características caja master medida: 47 x 46 x 20 cm,Características caja master peso: 8,
11118,vaso de acero inox. sublimación jull a2614 blanco,vaso de acero inoxidable para sublimación. cap. 450 ml. presentación: caja en color blanco. temperatura y tiempo sugeridos para sublimar:  195 grados / 45 seg.,in stock,new,107.73 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2614_lrg.jpg,A2614 A2614.01,https://www.doblevela.com/images/large/A2614_lrg.jpg,,"blanco,blanco,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,1291,JULL,VASOS,107.73 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 12.7 x 9 cm,Unidad x Empaque: 48,Características caja master medida: 60 x 40 x 28 cm,Características caja master peso: 6,
11121,vaso de acero inox. sublimación tuka a2615 blanco,vaso de acero inoxidable para sublimación. aviso: separar la parte de plástico al sublimar. cap. 450 ml. presentación: caja en color blanco. temperatura y tiempo sugeridos para sublimar:  195 grados / 45 seg.,in stock,new,136.08 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2615_lrg.jpg,A2615 A2615.01,https://www.doblevela.com/images/large/A2615_lrg.jpg,,"blanco,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,792,TUKA,VASOS,136.08 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 20 x 7 DIA cm,Unidad x Empaque: 50,Características caja master medida: 40 x 40 x 44 cm,Características caja master peso: 10,
11124,cilindro de acero inox. sublimación nazo a2616 blanco,cilindro de acero inoxidable para sublimación con tapa de rosca. cap. 600 ml. presentación: caja en color blanco. temperatura y tiempo sugeridos para sublimar:  195 grados / 45 seg.,in stock,new,142.38 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2616_lrg.jpg,A2616 A2616.01,https://www.doblevela.com/images/large/A2616_lrg.jpg,,"blanco,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,1,NAZO,CILINDROS,142.38 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 7.4 x 22.7 cm,Unidad x Empaque: 48,Características caja master medida: 50 x 34 x 25 cm,Características caja master peso: 10,
11127,cilindro de acero inox. sublimación chipilo a2617 blanco,cilindro de acero inoxidable para sublimación  con tapa de rosca y asa. cap. 600 ml. presentación: caja en color blanco. temperatura y tiempo sugeridos para sublimar:  195 grados / 45 seg.,in stock,new,138.60 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2617_lrg.jpg,A2617 A2617.01,https://www.doblevela.com/images/large/A2617_lrg.jpg,,"blanco,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,7191,CHIPILO,CILINDROS,138.60 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 7.2 x 25 cm,Unidad x Empaque: 36,Características caja master medida: 47 x 47 x 28 cm,Características caja master peso: 9,
11130,termo de acero inox. sublimación fede a2618 blanco,termo de acero inoxidable con doble pared para sublimación insulado al alto vacío que permite mantener las bebidas calientes por 12 horas y frías por 24 horas  tapa plástica con cierre de rosca y asa. cap. 600 ml. presentación: caja en color blanco. temperatura y tiempo sugeridos para sublimar:  195 grados / 45 seg.,in stock,new,239.40 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2618_lrg.jpg,A2618 A2618.01,https://www.doblevela.com/images/large/A2618_lrg.jpg,,"blanco,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,1611,FEDE,TERMOS,239.40 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 7.5 x 24 cm,Unidad x Empaque: 36,Características caja master medida: 51 x 51 x 26 cm,Características caja master peso: 13,
11133,tarro de ceramica sublimación walter a2619 plata,tarro de cerámica para sublimación con acabado de diamantina. cap. 11 oz. temperatura y tiempo sugeridos para sublimar:  195 grados / 40 seg. venta en múltiplos de 12.,in stock,new,57.45 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2619_lrg.jpg,A2619 A2619.17,https://www.doblevela.com/images/large/A2619_lrg.jpg,,"plata,oro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Ceramica,551,WALTER,TAZAS Y TARROS,57.45 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 9.5 x 8.2 cm,Unidad x Empaque: 36,Características caja master medida: 40 x 27 x 32 cm,Características caja master peso: 14,
11135,tarro de vidrio sublimación mare a2620 plata,tarro de vidrio para sublimación con acabado de diamantina. cap. 11 oz. temperatura y tiempo sugeridos para sublimar:  210 grados / 210 seg.,in stock,new,57.45 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2620_lrg.jpg,A2620 A2620.17,https://www.doblevela.com/images/large/A2620_lrg.jpg,,"plata,oro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Vidrio,3425,MARE,TAZAS Y TARROS,57.45 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 9.5 x 8.2 cm,Unidad x Empaque: 36,Características caja master medida: 40 x 27 x 32 cm,Características caja master peso: 16,
11137,tarro de vidrio sublimación napa a2621 transparente,tarro de vidrio con ventana blanca para sublimación. cap. 450 ml. temperatura y tiempo sugeridos para sublimar:  190 grados / 120 seg. venta en múltiplos de 2.,in stock,new,97.27 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2621_lrg.jpg,A2621 A2621.19,https://www.doblevela.com/images/large/A2621_lrg.jpg,,transparente,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Vidrio,1627,NAPA,TAZAS Y TARROS,97.27 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 8 x 15 cm,Unidad x Empaque: 24,Características caja master medida: 42 x 28 x 35 cm,Características caja master peso: 17,
11138,mouse inalambrico low a2622 blanco,mouse inalámbrico  con compartimento para guardar control usb a distancia  y botón de scroll. utiliza dos pilas alcalinas aaa (incluidas). presentación: caja en color blanco.,in stock,new,148.68 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2622_lrg.jpg,A2622 A2622.01,https://www.doblevela.com/images/large/A2622_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,16,LOW,ACCESORIOS DE CÓMPUTO,148.68 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11.5 x 6.5 x 3 cm,Unidad x Empaque: 100,Características caja master medida: 65 x 28 x 26 cm,Características caja master peso: 8,
11142,mouse alámbrico con boton scroll sagu a2623 blanco,mouse alámbrico con botón de scroll. presentación: caja en color blanco.,in stock,new,83.67 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2623_lrg.jpg,A2623 A2623.01,https://www.doblevela.com/images/large/A2623_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,402,SAGU,ACCESORIOS DE CÓMPUTO,83.67 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: ,Unidad x Empaque: 100,Características caja master medida: ,Características caja master peso: 8,
11146,mouse inalambrico vega a2624 blanco,mouse inalámbrico  con compartimento para guardar control usb a distancia  botón de scroll  botón de encendido y apagado para ahorro de energía. utiliza dos pilas alcalinas aaa (incluidas). cuenta con un botón adicional para cambiar rápidamente de niveles de dpi (800/1000/120). presentación: caja en color blanco.,in stock,new,158.76 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2624_lrg.jpg,A2624 A2624.01,https://www.doblevela.com/images/large/A2624_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,0,VEGA,ACCESORIOS DE CÓMPUTO,158.76 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 10.5 x 6.7 x 3.6 cm,Unidad x Empaque: 100,Características caja master medida: 65 x 28 x 26 cm,Características caja master peso: 8,
11150,apuntador laser sodi a2625 blanco,apuntador láser y controlador para adelantar o atrasar presentaciones digitales  con dispositivo usb remoto para recibir la señal en rf (radio frecuencia). no es necesario apuntar hacia el dispositivo para su funcionamiento. incluye 1 batería aaa. presentación: caja en color blanco.,in stock,new,345.24 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2625_lrg.jpg,A2625 A2625.01,https://www.doblevela.com/images/large/A2625_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,1688,SODI,ACCESORIOS DE CÓMPUTO,345.24 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14 x 1.8 x 6 cm,Unidad x Empaque: 100,Características caja master medida: 49 x 27 x 34.5 cm,Características caja master peso: 7,
11154,cepillo para masaje facial stone a2626 negro,cepillo para masaje facial con mango de plástico.,in stock,new,33.27 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2626_lrg.jpg,A2626 A2626.02,https://www.doblevela.com/images/large/A2626_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,301,STONE,BELLEZA,33.27 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 15 x 2 cm,Unidad x Empaque: 500,Características caja master medida: 45 x 45 x 35 cm,Características caja master peso: 7.5,
11156,estuche rectangular con espejo bella a2627 blanco,estuche rectangular con espejo dual: con aumento y espejo normal.,in stock,new,23.68 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2627_lrg.jpg,A2627 A2627.01,https://www.doblevela.com/images/large/A2627_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,2540,BELLA,BELLEZA,23.68 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 10.2 x 6.4 x 0.8 cm,Unidad x Empaque: 200,Características caja master medida: 30 x 28 x 33 cm,Características caja master peso: 16,
11158,estuche para pastillas rehab a2628 transparente,estuche para pastillas. incluye cortapastillas.,in stock,new,13.35 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2628_lrg.jpg,A2628 A2628.19,https://www.doblevela.com/images/large/A2628_lrg.jpg,,transparente,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,4074,REHAB,SALUD,13.35 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 8.5 x 2.5 x 4 cm,Unidad x Empaque: 400,Características caja master medida: 46 x 40 x 28 cm,Características caja master peso: 9,
11159,figura entiestrés camioneta kenya a2629 blanco,figura antiestrés en forma de camioneta.,in stock,new,34.65 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2629_lrg.jpg,A2629 A2629.01,https://www.doblevela.com/images/large/A2629_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,PU,13483,KENYA,ANTIESTRES,34.65 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11 x 4.5 x 5 cm,Unidad x Empaque: 250,Características caja master medida: 50 x 35 x 35 cm,Características caja master peso: 7.5,
11161,estuche multiusos pietro a2630 beige,estuche multiusos con un compartimento con cierre para conservar tus pertenencias.,in stock,new,13.48 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2630_lrg.jpg,A2630 A2630.24,https://www.doblevela.com/images/large/A2630_lrg.jpg,,beige,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Non Woven,1014,PIETRO,BOLSAS,13.48 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 25 x 15.5 cm,Unidad x Empaque: 500,Características caja master medida: 36 x 30 x 40 cm,Características caja master peso: 0,
11162,tarro térmico acero inoxidable candel a2631 blanco,tarro térmico con doble pared de acero inoxidable 304 insulado al alto vacío que permite mantener las bebidas frías por 20 hrs y calientes por 10 hrs. cubierta metálica con acabado de polvo plástico. incluye tapa de presión transparente con seguro deslizable y asa. cap. 350 ml. presentación: caja en color blanco.,in stock,new,260.82 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2631_lrg.jpg,A2631 A2631.01,https://www.doblevela.com/images/large/A2631_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,570,CANDEL,TAZAS Y TARROS,260.82 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11.7 x 8.7,Unidad x Empaque: 48,Características caja master medida: 63 x 43 x 24 cm,Características caja master peso: 16,
11168,silbato de plástico pulsera marina a2632 rojo,silbato de plástico con pulsera  la cual facilita tenerlo a la mano.,in stock,new,10.59 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2632_lrg.jpg,A2632 A2632.04,https://www.doblevela.com/images/large/A2632_lrg.jpg,,"rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,1900,MARINA,RECREO,10.59 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 5.6 x 1.9 x 2.4 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 52 x 36.5 x 42 cm,Características caja master peso: 16,
11170,tarro acabado mate elvis a2633 blanco,tarro con acabado mate   interior color gris y asa cuadrada. cap. 14 oz. venta en múltiplos de 12.,in stock,new,79.75 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2633_lrg.jpg,A2633 A2633.01,https://www.doblevela.com/images/large/A2633_lrg.jpg,,"blanco,negro,rojo,azul,gris",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Ceramica,10,ELVIS,TAZAS Y TARROS,79.75 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 10 x 8.5 cm,Unidad x Empaque: 36,Características caja master medida: 48 x 33 x 33.5 cm,Características caja master peso: 16,
11177,taza con recubrimiento brillante sora a2634 blanco,taza con recubrimiento brillante color negro  interior brillante a color. cap. 15 oz. venta en múltiplos de 12.,in stock,new,64.14 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2634_lrg.jpg,A2634 A2634.01,https://www.doblevela.com/images/large/A2634_lrg.jpg,,"blanco,naranja,rojo,amarillo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Ceramica,0,SORA,TAZAS Y TARROS,64.14 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11 x 9.5 cm,Unidad x Empaque: 36,Características caja master medida: 41 x 31.5 x 34.5 cm,Características caja master peso: 15,
11185,taza con base cuadrada abba a2635 negro,taza con base cuadrada exterior blanco brillante  interior a color brillante. cap. 12 oz. venta en múltiplos de 12.,in stock,new,62.75 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2635_lrg.jpg,A2635 A2635.02,https://www.doblevela.com/images/large/A2635_lrg.jpg,,"negro,naranja,rojo,verde claro,azul,blanco,azul claro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Ceramica,28,ABBA,TAZAS Y TARROS,62.75 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 12 x 9.1 Dia,Unidad x Empaque: 36,Características caja master medida: 42 x 31 x 35 cm,Características caja master peso: 17,
11192,vaso termico akon a2636 blanco,vaso térmico con exterior de acero inoxidable e interior de plástico. incluye tapa de presión transparente. cap. 350 ml. presentación: caja en color blanco.,in stock,new,106.59 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2636_lrg.jpg,A2636 A2636.01,https://www.doblevela.com/images/large/A2636_lrg.jpg,,"blanco,negro,rojo,azul,plata,turquesa,azul claro,naranja,rosa,verde claro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,0,AKON,VASOS,106.59 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 12 x 9 cm,Unidad x Empaque: 36,Características caja master medida: 58 x 30 x 28 cm,Características caja master peso: 9,
12008,llavero de madera panda a2637 café,llavero de madera con arillo metálico.,in stock,new,16.26 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2637_lrg.jpg,A2637 A2637.28,https://www.doblevela.com/images/large/A2637_lrg.jpg,,cafe,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,21532,PANDA,,16.26 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 48 x 30 x 18 cm,Unidad x Empaque: 500,Características caja master medida: 48 x 30 x 18 cm,Características caja master peso: 8 kg,
11200,sujetador plegable para celular heru a2638 blanco,sujetador plegable para celular ajustable. se adhiere firmemente a superficies lisas y permite sujetar el celular.,in stock,new,17.27 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2638_lrg.jpg,A2638 A2638.01,https://www.doblevela.com/images/large/A2638_lrg.jpg,,"blanco,negro,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,8272,HERU,- Ninguna Subfamilia -,17.27 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14 x 9.1 x 0.8 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 30 x 38 x 24 cm,Características caja master peso: 17,
11206,multi conector con 4 entradas usb dixy a2639 blanco,multi conector con 4 entradas usb. con cable extensor 2a.,in stock,new,56.07 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2639_lrg.jpg,A2639 A2639.01,https://www.doblevela.com/images/large/A2639_lrg.jpg,,"blanco,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,0,DIXY,CARGADORES,56.07 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 6.2 x 6.2 x 1.2 cm,Unidad x Empaque: 200,Características caja master medida: 28 x 34 x 18 cm,Características caja master peso: 7,
11211,gorra en poliéster para niños marfil a2640 negro,gorra en poliéster para niños con amplio frente acolchonado y 4 gajos en malla. ajuste con broche de plástico.,in stock,new,35.66 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2640_lrg.jpg,A2640 A2640.02,https://www.doblevela.com/images/large/A2640_lrg.jpg,,"negro,rojo,verde,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Poliester,2914,MARFIL,GORRAS,35.66 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 54 cm Dia,Unidad x Empaque: 200,Características caja master medida: 65 x 45 x 36 cm,Características caja master peso: 10,
11216,gorra de seis gajos cobre a2641 rojo,gorra de seis gajos con cuerpo y visera en color jaspeado. broche ajustable con cinta de contacto.,in stock,new,57.45 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2641_lrg.jpg,A2641 A2641.04,https://www.doblevela.com/images/large/A2641_lrg.jpg,,"rojo,azul,gris",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Poliester,2967,COBRE,GORRAS,57.45 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 58 cm Dia,Unidad x Empaque: 200,Características caja master medida: 69 x 41 x 38 cm,Características caja master peso: 14,
11219,bocina bluetooth bulet a2642 negro,bocina bluetooth con manos libres y clip con gancho para transportar. cuenta con controles de audio y cable de carga. presentación: caja en color blanco,in stock,new,248.22 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2642_lrg.jpg,A2642 A2642.02,https://www.doblevela.com/images/large/A2642_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico ABS,3233,BULET,AUDIFONOS Y BOCINAS,248.22 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 12.8 x 4.6 x 1.8 cm,Unidad x Empaque: 100,Características caja master medida: 38 x 33 x 31 cm,Características caja master peso: 10,
11778,soporte de celular momo a2643 blanco,soporte retráctil con apertura de 5 a 9 cm para teléfonos móviles  4 gomas antiderrapantes y seguro para evitar movimiento. se fija en las rejillas del aire acondicionado del auto.,in stock,new,57.45 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2643_lrg.jpg,A2643 A2643.01,https://www.doblevela.com/images/large/A2643_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,4146,MOMO,,57.45 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11 x 9.5 x 4 cm,Unidad x Empaque: ,Características caja master medida: 11 x 9.5 x 4 cm,Características caja master peso: ,
11221,boligrafo de aluminio premier touch a2644 negro,bolígrafo delgado de aluminio  con punta cromada y punta touch para pantallas táctiles. mecanismo de click.,in stock,new,13.74 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2644_lrg.jpg,A2644 A2644.02,https://www.doblevela.com/images/large/A2644_lrg.jpg,,"negro,rojo,azul,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Aluminio,0,PREMIER TOUCH,BOLÍGRAFOS METÁLICOS,13.74 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 13.6 x 1 cm,Unidad x Empaque: 500,Características caja master medida: ,Características caja master peso: 8,
11226,vaso térmico acero inox.  juno a2645 blanco,vaso térmico con doble pared de acero inoxidable 304 insulado al vacío. cuenta con cubierta metálica con acabado de polvo plástico. incluye tapa de presión transparente con seguro deslizable. cap. 350 ml. presentación: caja en color blanco.,in stock,new,201.60 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2645_lrg.jpg,A2645 A2645.01,https://www.doblevela.com/images/large/A2645_lrg.jpg,,"blanco,negro,rosa,turquesa,azul claro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,4345,JUNO,VASOS,201.60 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 12 x 9 cm,Unidad x Empaque: 48,Características caja master medida: 60 x 40 x 26 cm,Características caja master peso: 12,
11230,mini libreta pasta flexible cova a2646 negro,mini libreta de pasta flexible a color  en tamaño a6 para grabado láser.  cuenta con 80 hojas rayadas (160 páginas).,in stock,new,24.06 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2646_lrg.jpg,A2646 A2646.02,https://www.doblevela.com/images/large/A2646_lrg.jpg,,"negro,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,PU,3796,COVA,LIBRETAS,24.06 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14 x 9.1 x 0.8 cm,Unidad x Empaque: 200,Características caja master medida: 30 x 38 x 24 cm,Características caja master peso: 17,
11237,kit ecológico de popotes acero inox. clean a2647 plata,kit ecológico de popotes de acero inoxidable. cuenta con 2 popotes rectos  2 curvos y 1 cepillo para limpieza de los popotes. con estuche de algodón de jareta.,in stock,new,50.40 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2647_lrg.jpg,A2647 A2647.17,https://www.doblevela.com/images/large/A2647_lrg.jpg,,plata,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable,10150,CLEAN,- Ninguna Subfamilia -,50.40 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 21.5 x 0.6 cm,Unidad x Empaque: 200,Características caja master medida: 30 x 38 x 24 cm,Características caja master peso: 0,
11238,cilindro de tritán cleo a2648 naranja,cilindro de tritán libre de bpa  con tapa y asa. cap. 750 ml.,in stock,new,95.64 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2648_lrg.jpg,A2648 A2648.03,https://www.doblevela.com/images/large/A2648_lrg.jpg,,"naranja,rojo,azul,humo",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Tritan,2990,CLEO,CILINDROS,95.64 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 25.2 x 7.5 cm,Unidad x Empaque: 48,Características caja master medida: 50 x 34 x 55 cm,Características caja master peso: 6.5,
11243,cilindro de plástico absolut a2649 naranja,cilindro de plástico libre de bpa con tapa de rosca de acero inoxidable. cap. 600 ml.,in stock,new,58.97 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2649_lrg.jpg,A2649 A2649.03,https://www.doblevela.com/images/large/A2649_lrg.jpg,,"naranja,rojo,verde claro,azul,humo",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico PS,31,ABSOLUT,CILINDROS,58.97 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 21 x 7.4 Dia,Unidad x Empaque: 60,Características caja master medida: 48 x 40 x 44 cm,Características caja master peso: 6.5,
11249,mouse pad para sublimación aladin a2650 blanco,mouse pad para sublimación. temperatura y tiempo sugeridos para sublimar:  185 grados / 60 seg.,in stock,new,15.87 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2650_lrg.jpg,A2650 A2650.01,https://www.doblevela.com/images/large/A2650_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,PVC,57474,ALADIN,ACCESORIOS DE CÓMPUTO,15.87 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 24 x 20 x .2 cm,Unidad x Empaque: 200,Características caja master medida: 42 x 50 x 14 cm,Características caja master peso: 0,
11251,maleta deportiva juato a2651 negro,maleta deportiva  con dos compartimentos  uno para guardar tenis o toalla y el segundo para objetos de viaje como ropa. cuenta con dos bolsas laterales de malla  asa central ajustable y asa lateral.,in stock,new,466.20 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2651_lrg.jpg,A2651 A2651.02,https://www.doblevela.com/images/large/A2651_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Poliester 600 D,997,JUATO,MALETAS,466.20 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 55 x 27.5 x 24.35 cm,Unidad x Empaque: 10,Características caja master medida: 60 x 29 x 30 cm,Características caja master peso: 7.2,
11253,cilindro deportivo proym a2652 negro,cilindro deportivo con esfera agitadora interior y asa para sujetar. libre de bpa. cap.  700 ml.,in stock,new,62.62 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2652_lrg.jpg,A2652 A2652.02,https://www.doblevela.com/images/large/A2652_lrg.jpg,,"negro,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plastico PP,8816,PROYM,CILINDROS,62.62 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 22X9.3CM DIA,Unidad x Empaque: 60,Características caja master medida: ,Características caja master peso: 8,
